"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","CPI","TOT","AGRWTH","Q","2020-Q2",0.5181674,
"LUX","CPI","TOT","AGRWTH","Q","2020-Q3",0.7386597,
"LUX","CPI","TOT","AGRWTH","Q","2020-Q4",0.5441963,
"LUX","CPI","TOT","AGRWTH","Q","2021-Q1",1.254047,
"LUX","CPI","TOT","AGRWTH","Q","2021-Q2",2.272584,
"LUX","CPI","TOT","AGRWTH","Q","2021-Q3",2.478614,
"LUX","CPI","TOT","AGRWTH","Q","2021-Q4",4.09536,
"LUX","CPI","TOT","AGRWTH","Q","2022-Q1",5.425875,
"MEX","CPI","TOT","AGRWTH","Q","2016-Q3",2.78406,
"MEX","CPI","TOT","AGRWTH","Q","2016-Q4",3.243567,
"MEX","CPI","TOT","AGRWTH","Q","2017-Q1",4.97892,
"MEX","CPI","TOT","AGRWTH","Q","2017-Q2",6.09794,
"MEX","CPI","TOT","AGRWTH","Q","2017-Q3",6.482934,
"MEX","CPI","TOT","AGRWTH","Q","2017-Q4",6.593884,
"MEX","CPI","TOT","AGRWTH","Q","2018-Q1",5.305809,
"MEX","CPI","TOT","AGRWTH","Q","2018-Q2",4.568029,
"MEX","CPI","TOT","AGRWTH","Q","2018-Q3",4.912113,
"MEX","CPI","TOT","AGRWTH","Q","2018-Q4",4.816637,
"MEX","CPI","TOT","AGRWTH","Q","2019-Q1",4.102914,
"MEX","CPI","TOT","AGRWTH","Q","2019-Q2",4.213962,
"MEX","CPI","TOT","AGRWTH","Q","2019-Q3",3.312413,
"MEX","CPI","TOT","AGRWTH","Q","2019-Q4",2.940381,
"MEX","CPI","TOT","AGRWTH","Q","2020-Q1",3.394335,
"MEX","CPI","TOT","AGRWTH","Q","2020-Q2",2.772662,
"MEX","CPI","TOT","AGRWTH","Q","2020-Q3",3.89529,
"MEX","CPI","TOT","AGRWTH","Q","2020-Q4",3.520772,
"MEX","CPI","TOT","AGRWTH","Q","2021-Q1",3.987519,
"MEX","CPI","TOT","AGRWTH","Q","2021-Q2",5.952112,
"MEX","CPI","TOT","AGRWTH","Q","2021-Q3",5.79949,
"MEX","CPI","TOT","AGRWTH","Q","2021-Q4",6.990496,
"MEX","CPI","TOT","AGRWTH","Q","2022-Q1",7.268856,
"NLD","CPI","TOT","AGRWTH","Q","2016-Q3",0.006618353,
"NLD","CPI","TOT","AGRWTH","Q","2016-Q4",0.6800227,
"NLD","CPI","TOT","AGRWTH","Q","2017-Q1",1.52856,
"NLD","CPI","TOT","AGRWTH","Q","2017-Q2",1.248174,
"NLD","CPI","TOT","AGRWTH","Q","2017-Q3",1.389762,
"NLD","CPI","TOT","AGRWTH","Q","2017-Q4",1.360792,
"NLD","CPI","TOT","AGRWTH","Q","2018-Q1",1.228209,
"NLD","CPI","TOT","AGRWTH","Q","2018-Q2",1.518033,
"NLD","CPI","TOT","AGRWTH","Q","2018-Q3",2.02996,
"NLD","CPI","TOT","AGRWTH","Q","2018-Q4",2.03175,
"NLD","CPI","TOT","AGRWTH","Q","2019-Q1",2.54077,
"NLD","CPI","TOT","AGRWTH","Q","2019-Q2",2.658011,
"NLD","CPI","TOT","AGRWTH","Q","2019-Q3",2.66769,
"NLD","CPI","TOT","AGRWTH","Q","2019-Q4",2.666795,
"NLD","CPI","TOT","AGRWTH","Q","2020-Q1",1.612647,
"NLD","CPI","TOT","AGRWTH","Q","2020-Q2",1.311898,
"NLD","CPI","TOT","AGRWTH","Q","2020-Q3",1.162102,
"NLD","CPI","TOT","AGRWTH","Q","2020-Q4",1.010321,
"NLD","CPI","TOT","AGRWTH","Q","2021-Q1",1.752958,
"NLD","CPI","TOT","AGRWTH","Q","2021-Q2",2.006024,
"NLD","CPI","TOT","AGRWTH","Q","2021-Q3",2.165076,
"NLD","CPI","TOT","AGRWTH","Q","2021-Q4",4.763375,
"NLD","CPI","TOT","AGRWTH","Q","2022-Q1",7.444779,
"NZL","CPI","TOT","AGRWTH","Q","2016-Q3",0.4152823,
"NZL","CPI","TOT","AGRWTH","Q","2016-Q4",1.335559,
"NZL","CPI","TOT","AGRWTH","Q","2017-Q1",2.166667,
"NZL","CPI","TOT","AGRWTH","Q","2017-Q2",1.742739,
"NZL","CPI","TOT","AGRWTH","Q","2017-Q3",1.902399,
"NZL","CPI","TOT","AGRWTH","Q","2017-Q4",1.594399,
"NZL","CPI","TOT","AGRWTH","Q","2018-Q1",1.1,
"NZL","CPI","TOT","AGRWTH","Q","2018-Q2",1.5,
"NZL","CPI","TOT","AGRWTH","Q","2018-Q3",1.901299,
"NZL","CPI","TOT","AGRWTH","Q","2018-Q4",1.888668,
"NZL","CPI","TOT","AGRWTH","Q","2019-Q1",1.48368,
"NZL","CPI","TOT","AGRWTH","Q","2019-Q2",1.674877,
"NZL","CPI","TOT","AGRWTH","Q","2019-Q3",1.464844,
"NZL","CPI","TOT","AGRWTH","Q","2019-Q4",1.853659,
"NZL","CPI","TOT","AGRWTH","Q","2020-Q1",2.534113,
"NZL","CPI","TOT","AGRWTH","Q","2020-Q2",1.453488,
"NZL","CPI","TOT","AGRWTH","Q","2020-Q3",1.443696,
"NZL","CPI","TOT","AGRWTH","Q","2020-Q4",1.436782,
"NZL","CPI","TOT","AGRWTH","Q","2021-Q1",1.520913,
"NZL","CPI","TOT","AGRWTH","Q","2021-Q2",3.342885,
"NZL","CPI","TOT","AGRWTH","Q","2021-Q3",4.933586,
"NZL","CPI","TOT","AGRWTH","Q","2021-Q4",5.949008,
"NZL","CPI","TOT","AGRWTH","Q","2022-Q1",6.928839,
"NOR","CPI","TOT","AGRWTH","Q","2016-Q3",3.992016,
"NOR","CPI","TOT","AGRWTH","Q","2016-Q4",3.562005,
"NOR","CPI","TOT","AGRWTH","Q","2017-Q1",2.580856,
"NOR","CPI","TOT","AGRWTH","Q","2017-Q2",2.097451,
"NOR","CPI","TOT","AGRWTH","Q","2017-Q3",1.503519,
"NOR","CPI","TOT","AGRWTH","Q","2017-Q4",1.33758,
"NOR","CPI","TOT","AGRWTH","Q","2018-Q1",2.006369,
"NOR","CPI","TOT","AGRWTH","Q","2018-Q2",2.402023,
"NOR","CPI","TOT","AGRWTH","Q","2018-Q3",3.277655,
"NOR","CPI","TOT","AGRWTH","Q","2018-Q4",3.362665,
"NOR","CPI","TOT","AGRWTH","Q","2019-Q1",2.99719,
"NOR","CPI","TOT","AGRWTH","Q","2019-Q2",2.438272,
"NOR","CPI","TOT","AGRWTH","Q","2019-Q3",1.647849,
"NOR","CPI","TOT","AGRWTH","Q","2019-Q4",1.611432,
"NOR","CPI","TOT","AGRWTH","Q","2020-Q1",1.151864,
"NOR","CPI","TOT","AGRWTH","Q","2020-Q2",1.144923,
"NOR","CPI","TOT","AGRWTH","Q","2020-Q3",1.561093,
"NOR","CPI","TOT","AGRWTH","Q","2020-Q4",1.286655,
"NOR","CPI","TOT","AGRWTH","Q","2021-Q1",2.966737,
"NOR","CPI","TOT","AGRWTH","Q","2021-Q2",2.829908,
"NOR","CPI","TOT","AGRWTH","Q","2021-Q3",3.488028,
"NOR","CPI","TOT","AGRWTH","Q","2021-Q4",4.638109,
"NOR","CPI","TOT","AGRWTH","Q","2022-Q1",3.812573,
"POL","CPI","TOT","AGRWTH","Q","2016-Q3",-0.7333333,
"POL","CPI","TOT","AGRWTH","Q","2016-Q4",0.2,
"POL","CPI","TOT","AGRWTH","Q","2017-Q1",1.966667,
"POL","CPI","TOT","AGRWTH","Q","2017-Q2",1.8,
"POL","CPI","TOT","AGRWTH","Q","2017-Q3",1.9,
"POL","CPI","TOT","AGRWTH","Q","2017-Q4",2.233333,
"POL","CPI","TOT","AGRWTH","Q","2018-Q1",1.533333,
"POL","CPI","TOT","AGRWTH","Q","2018-Q2",1.766667,
"POL","CPI","TOT","AGRWTH","Q","2018-Q3",1.966667,
"POL","CPI","TOT","AGRWTH","Q","2018-Q4",1.4,
"POL","CPI","TOT","AGRWTH","Q","2019-Q1",1.2,
"POL","CPI","TOT","AGRWTH","Q","2019-Q2",2.4,
"POL","CPI","TOT","AGRWTH","Q","2019-Q3",2.8,
"POL","CPI","TOT","AGRWTH","Q","2019-Q4",2.833333,
"POL","CPI","TOT","AGRWTH","Q","2020-Q1",4.533333,
"POL","CPI","TOT","AGRWTH","Q","2020-Q2",3.2,
"POL","CPI","TOT","AGRWTH","Q","2020-Q3",3.033333,
"POL","CPI","TOT","AGRWTH","Q","2020-Q4",2.833333,
"POL","CPI","TOT","AGRWTH","Q","2021-Q1",2.733333,
"POL","CPI","TOT","AGRWTH","Q","2021-Q2",4.466667,
"POL","CPI","TOT","AGRWTH","Q","2021-Q3",5.466667,
"POL","CPI","TOT","AGRWTH","Q","2021-Q4",7.733333,
"POL","CPI","TOT","AGRWTH","Q","2022-Q1",9.633333,
"PRT","CPI","TOT","AGRWTH","Q","2016-Q3",0.6546628,
"PRT","CPI","TOT","AGRWTH","Q","2016-Q4",0.779086,
"PRT","CPI","TOT","AGRWTH","Q","2017-Q1",1.417384,
"PRT","CPI","TOT","AGRWTH","Q","2017-Q2",1.445206,
"PRT","CPI","TOT","AGRWTH","Q","2017-Q3",1.142737,
"PRT","CPI","TOT","AGRWTH","Q","2017-Q4",1.46905,
"PRT","CPI","TOT","AGRWTH","Q","2018-Q1",0.7655739,
"PRT","CPI","TOT","AGRWTH","Q","2018-Q2",0.9842342,
"PRT","CPI","TOT","AGRWTH","Q","2018-Q3",1.396816,
"PRT","CPI","TOT","AGRWTH","Q","2018-Q4",0.8271649,
"PRT","CPI","TOT","AGRWTH","Q","2019-Q1",0.7538804,
"PRT","CPI","TOT","AGRWTH","Q","2019-Q2",0.526063,
"PRT","CPI","TOT","AGRWTH","Q","2019-Q3",-0.170832,
"PRT","CPI","TOT","AGRWTH","Q","2019-Q4",0.2500569,
"PRT","CPI","TOT","AGRWTH","Q","2020-Q1",0.4070112,
"PRT","CPI","TOT","AGRWTH","Q","2020-Q2",-0.2726436,
"PRT","CPI","TOT","AGRWTH","Q","2020-Q3",-0.003538286,
"PRT","CPI","TOT","AGRWTH","Q","2020-Q4",-0.1739637,
"PRT","CPI","TOT","AGRWTH","Q","2021-Q1",0.4124616,
"PRT","CPI","TOT","AGRWTH","Q","2021-Q2",0.7671499,
"PRT","CPI","TOT","AGRWTH","Q","2021-Q3",1.493531,
